48683.00,28.35,27.00,87016.77,-0.03,0.02,-3.94,8.86,24.31,0.25,0.69,10.69,30.25,-28.69,-0.06,-0.50,3.00,0.04,-4.03,8.93,-0.01,0.03,-0.18,-0.21,-0.00,-0.00,0.98,1.00,0.00,0.00,0.00,
49465.00,28.38,27.00,87025.62,-0.88,0.02,-3.92,8.71,24.12,0.12,0.00,16.19,42.75,-8.19,0.00,0.12,0.25,0.02,-4.00,8.94,0.00,0.08,-0.22,-0.21,-0.00,-0.00,0.98,1.00,0.00,0.00,0.00,
49482.00,28.37,27.00,87016.82,-0.03,0.00,-3.87,8.63,24.12,0.12,0.00,16.88,43.06,-8.19,-0.06,0.00,0.25,0.02,-4.01,8.94,-0.01,0.13,-0.32,-0.21,-0.00,-0.00,0.98,1.00,0.00,0.00,0.00,
49500.00,28.37,27.00,87014.11,0.23,0.00,-3.86,8.70,24.12,0.12,0.00,16.88,43.06,-8.19,0.00,-0.06,0.06,0.02,-4.01,8.94,-0.02,0.14,-0.22,-0.21,-0.00,-0.00,0.98,1.00,0.00,0.00,0.00,
49514.00,28.37,27.00,87014.11,0.23,0.02,-3.89,8.73,24.12,0.12,0.00,16.88,43.06,-8.19,-0.06,0.00,-0.31,0.02,-4.00,8.94,0.00,0.11,-0.21,-0.21,-0.00,-0.00,0.98,1.00,0.00,0.00,0.00,
49532.00,28.37,27.00,87013.44,0.30,0.00,-3.92,8.68,24.12,0.12,0.00,16.19,42.75,-5.38,-0.06,0.06,0.12,0.02,-4.00,8.94,-0.01,0.08,-0.24,-0.21,-0.00,-0.00,0.98,1.00,0.00,0.00,0.00,
49550.00,28.38,27.00,87017.50,-0.10,0.01,-3.90,8.63,24.12,0.12,0.00,16.19,42.75,-5.38,-0.06,-0.19,0.31,0.02,-4.00,8.94,0.00,0.10,-0.26,-0.21,-0.00,-0.00,0.98,1.00,0.00,0.00,0.00,
49565.00,28.37,27.00,87014.11,0.23,0.03,-3.91,8.65,24.12,0.12,0.00,16.19,42.75,-5.38,-0.12,-0.19,0.56,0.02,-4.01,8.94,0.01,0.09,-0.29,-0.21,-0.00,-0.00,0.98,1.00,0.00,0.00,0.00,
49582.00,28.38,27.00,87014.80,0.16,0.03,-3.91,8.73,24.12,0.12,0.00,16.88,43.88,-5.06,-0.06,-0.12,0.75,0.02,-4.00,8.94,0.01,0.09,-0.23,-0.21,-0.00,-0.00,0.98,1.00,0.00,0.00,0.00,
49600.00,28.38,27.00,87012.77,0.36,0.04,-3.91,8.68,24.06,0.12,0.00,16.88,43.88,-5.06,-0.06,-0.25,0.69,0.02,-4.00,8.95,0.01,0.09,-0.26,-0.21,-0.00,-0.00,0.98,1.00,0.00,0.00,0.00,
49615.00,28.38,27.00,87023.59,-0.69,0.03,-3.88,8.60,24.06,0.12,0.00,16.88,43.88,-5.06,-0.06,-0.25,1.19,0.02,-4.00,8.95,0.00,0.12,-0.34,-0.21,-0.00,-0.00,0.98,1.00,0.00,0.00,0.00,
49632.00,28.38,27.00,87020.21,-0.36,0.03,-3.89,8.68,24.06,0.12,0.00,16.19,43.06,-6.25,0.00,-0.31,1.25,0.02,-4.00,8.95,0.01,0.08,-0.23,-0.21,-0.00,-0.00,0.98,1.00,0.00,0.00,0.00,
49650.00,28.37,27.00,87016.82,-0.03,0.04,-3.94,8.68,24.06,0.12,0.00,16.19,43.06,-6.25,0.00,0.00,1.38,0.02,-3.99,8.95,0.01,0.05,-0.27,-0.21,-0.00,-0.00,0.98,1.00,0.00,0.00,0.00,
49665.00,28.38,27.00,87020.21,-0.36,0.04,-3.86,8.64,24.00,0.12,0.00,16.19,43.06,-6.25,-0.06,-0.06,1.62,0.02,-3.99,8.95,0.01,0.12,-0.31,-0.21,-0.00,-0.00,0.98,1.00,0.00,0.00,0.00,
49679.00,28.37,27.00,87019.53,0.49,0.01,-3.83,8.72,24.00,0.12,0.00,15.75,43.06,-4.69,-0.12,-0.19,1.56,0.02,-3.99,8.95,-0.01,0.16,-0.23,-0.21,-0.00,-0.00,0.98,1.00,0.00,0.00,0.00,
49697.00,28.38,27.00,87023.59,-0.69,0.01,-3.86,8.71,23.94,0.12,0.00,15.75,43.06,-4.69,0.00,-0.12,1.31,0.02,-3.98,8.95,-0.01,0.12,-0.23,-0.21,-0.00,-0.00,0.98,1.00,0.00,0.00,0.00,
49713.00,28.38,27.00,87015.48,0.10,0.01,-3.84,8.73,23.94,0.12,0.00,15.75,43.06,-4.69,-0.06,0.00,0.94,0.02,-3.98,8.96,-0.01,0.13,-0.21,-0.21,-0.00,-0.00,0.98,1.00,0.00,0.00,0.00,
49731.00,28.38,27.00,87015.48,0.10,0.02,-3.85,8.72,23.94,0.12,0.00,9.56,26.69,-3.56,0.00,0.12,0.81,0.02,-3.98,8.96,-0.01,0.09,-0.26,-0.21,-0.00,-0.00,0.98,1.00,0.00,0.00,0.00,
